movie_title,director_name,actor_1_name,num_critic_for_reviews,duration,director_facebook_likes,actor_facebook_likes,movie_facebook_likes,gross,num_user_for_reviews,budget,imdb_score
A League of Their Own ,Penny Marshall,Tom Hanks,41,128,545,16174,17372,107458785,166,40000000,7.2
The Conjuring 2 ,James Wan,Javier Botet,300,134,976,1911,40000,102310175,279,40000000,7.8
The Social Network ,David Fincher,Andrew Garfield,556,120,21000,10430,74000,96917897,696,40000000,7.7
He's Just Not That Into You ,Ken Kwapis,Carmen Perez,161,129,42,196,12000,93952276,203,40000000,6.4
Scary Movie 4 ,David Zucker,Beau Mirchoff,151,89,119,3676,1000,90703745,410,45000000,5.1
Scream 3 ,Wes Craven,Kelly Rutherford,212,116,976,515,17372,89138076,734,40000000,5.5
Back to the Future Part III ,Robert Zemeckis,Lea Thompson,111,118,976,2559,17372,87666629,263,40000000,7.4
Get Hard ,Etan Cohen,Will Ferrell,173,107,164,10723,14000,90353764,144,40000000,6
Bram Stoker's Dracula ,Francis Ford Coppola,Keanu Reeves,181,155,976,40000,14000,82522790,654,40000000,7.5
Julie & Julia ,Nora Ephron,Meryl Streep,252,123,976,12858,13000,94125426,277,40000000,7
42 ,Brian Helgeland,Harrison Ford,216,128,241,14898,28000,95001343,200,40000000,7.5
The Talented Mr. Ripley ,Anthony Minghella,Philip Seymour Hoffman,203,139,333,36000,17372,81292135,696,40000000,7.3
Dumb and Dumber To ,Bobby Farrelly,Bill Murray,218,109,101,14738,55000,86208010,285,35000000,5.7
Eight Below ,Frank Marshall,Paul Walker,118,120,155,24233,11000,81593527,263,40000000,7.3
The Intern ,Nancy Meyers,Robert De Niro,241,121,278,33808,54000,75274748,304,35000000,7.2
Ride Along 2 ,Tim Story,Olivia Munn,119,102,167,3529,17372,90835030,58,40000000,5.9
The Last of the Mohicans ,Michael Mann,Wes Studi,89,117,976,1540,17372,72455275,382,40000000,7.8
Ray ,Taylor Hackford,Bokeem Woodbine,209,178,138,2528,17372,75305995,433,40000000,7.7
Sin City ,Frank Miller,Rosario Dawson,374,147,436,3647,13000,74098862,1732,40000000,8.1
Vantage Point ,Pete Travis,Dennis Quaid,235,90,38,3779,17372,72266306,422,40000000,6.6
"I Love You, Man ",John Hamburg,J.K. Simmons,215,105,29,28257,17372,71347010,215,40000000,7.1
Shallow Hal ,Bobby Farrelly,Jason Alexander,109,114,101,1753,17372,70836296,426,40000000,5.9
Big Momma's House 2 ,John Whitesell,Chloë Grace Moretz,65,99,14,18459,663,70163652,82,40000000,4.6
The Mexican ,Gore Verbinski,J.K. Simmons,125,123,563,43000,2000,66808615,344,34000000,6.1
17 Again ,Burr Steers,Matthew Perry,191,102,23,4651,17372,64149837,185,20000000,6.4
The Other Woman ,Nick Cassavetes,Don Johnson,191,109,415,2072,16000,83906114,189,40000000,6
The Final Destination ,David R. Ellis,Krista Allen,221,82,160,301748,17372,66466372,290,40000000,5.2
Bridge of Spies ,Steven Spielberg,Tom Hanks,459,142,14000,15958,55000,72306065,355,40000000,7.6
Behind Enemy Lines ,John Moore,Joaquim de Almeida,131,106,212,1530,17372,59068786,411,40000000,6.4
Shall We Dance ,Peter Chelsom,Lisa Ann Walter,118,106,23,2011,17372,57887882,211,50000000,6.1
Small Soldiers ,Joe Dante,Kirsten Dunst,100,108,287,5658,17372,53955614,139,40000000,6.1
Spawn ,Mark A.Z. Dippé,Michael Jai White,70,98,20,4968,17372,54967359,209,40000000,5.2
The Lincoln Lawyer ,Brad Furman,Matthew McConaughey,274,118,65,12618,25000,57981889,203,40000000,7.3
The Prestige ,Christopher Nolan,Christian Bale,341,130,22000,62000,49000,53082743,1100,40000000,8.5
Horrible Bosses 2 ,Sean Anders,Kevin Spacey,196,116,51,29465,12000,54414716,187,42000000,6.3
Escape from Planet Earth ,Cal Brunker,Brendan Fraser,83,89,7,3281,17372,57011847,44,40000000,5.9
Apocalypto ,Mel Gibson,Rudy Youngblood,283,139,976,805,14000,50859889,1043,40000000,7.8
Predators ,Nimród Antal,Topher Grace,351,107,190,3520,17000,52000688,619,40000000,6.4
Legal Eagles ,Ivan Reitman,Brian Dennehy,16,116,425,1726,263,49851591,34,40000000,5.9
Secret Window ,David Koepp,Johnny Depp,195,96,192,41035,17372,47781388,531,40000000,6.6
The Lake House ,Alejandro Agresti,Keanu Reeves,175,99,18,18637,17372,52320979,548,40000000,6.8
The Skeleton Key ,Iain Softley,Gena Rowlands,193,104,34,1176,17372,47806295,371,43000000,6.5
The Odd Life of Timothy Green ,Peter Hedges,Jennifer Garner,169,105,54,5988,11000,51853450,110,25000000,6.6
Made of Honor ,Paul Weiland,Busy Philipps,128,101,10,2370,3000,46012734,101,40000000,5.8
Jersey Boys ,Clint Eastwood,Johnny Cannizzaro,249,134,16000,1528,16000,47034272,190,40000000,6.9
The Rainmaker ,Francis Ford Coppola,Matt Damon,91,135,976,14849,17372,45856732,141,40000000,7.1
Gothika ,Mathieu Kassovitz,Robert Downey Jr.,207,98,326,21950,17372,59588068,376,40000000,5.8
Amistad ,Steven Spielberg,Anthony Hopkins,77,155,14000,34000,17372,44175394,227,36000000,7.2
Medicine Man ,John McTiernan,Lorraine Bracco,25,106,323,1290,694,45500797,56,40000000,6
Aliens vs. Predator: Requiem ,Colin Strause,Sam Trammell,211,102,25,2214,17372,41797066,998,40000000,4.7
Ri¢hie Ri¢h ,Donald Petrie,Macaulay Culkin,19,95,80,3737,17372,38087756,39,40000000,5.2
Autumn in New York ,Joan Chen,J.K. Simmons,101,103,643,25586,17372,37752931,180,40000000,5.5
Paul ,Greg Mottola,Bobby Lee,342,109,99,294,42000,37371385,334,40000000,7
The Guilt Trip ,Anne Fletcher,Miriam Margolyes,147,95,98,841,17372,37101011,103,40000000,5.8
Scream 4 ,Wes Craven,Alison Brie,420,111,976,3428,26000,38176892,518,40000000,6.2
The Doors ,Oliver Stone,Michael Wincott,82,140,976,1848,17372,35183792,209,38000000,7.2
Sex Tape ,Jake Kasdan,James Wilcox,201,94,52,1289,17372,38543473,158,40000000,5.1
Final Destination 5 ,Steven Quale,Emma Bell,277,92,77,1880,20000,42575718,227,40000000,5.9
Pay It Forward ,Mimi Leder,Kevin Spacey,157,123,75,21754,16000,33508922,660,40000000,7.2
Fever Pitch ,Bobby Farrelly,Jimmy Fallon,124,104,101,1309,17372,42071069,208,30000000,6.2
Drillbit Taylor ,Steven Brill,Lisa Ann Walter,146,102,65,2103,702,32853640,101,40000000,5.7
A Million Ways to Die in the West ,Seth MacFarlane,Liam Neeson,303,136,3000,26000,24000,42615685,416,40000000,6.1
The Shadow ,Russell Mulcahy,Jonathan Winters,70,93,85,2029,17372,32055248,146,25000000,6
Extremely Loud & Incredibly Close ,Stephen Daldry,Tom Hanks,283,129,335,15531,39000,31836745,341,40000000,6.9
Morning Glory ,Roger Michell,Noah Bean,212,107,50,468,17372,30993544,156,40000000,6.5
Get Rich or Die Tryin' ,Jim Sheridan,50 Cent,98,117,260,2441,17372,30981850,284,40000000,5
The Art of War ,Christian Duguay,Michael Biehn,110,116,18,3249,470,30199105,167,40000000,5.7
Rent ,Chris Columbus,Rosario Dawson,146,135,976,4715,3000,29077547,754,40000000,7
Bless the Child ,Chuck Russell,Rufus Sewell,100,107,55,4235,394,29374178,188,40000000,5.1
The Out-of-Towners ,Sam Weisman,Oliver Hudson,62,90,39,1139,279,28535768,105,40000000,5.3
The Island of Dr. Moreau ,John Frankenheimer,Marlon Brando,70,99,287,10412,17372,27663982,164,40000000,4.4
Sweet November ,Pat O'Connor,Keanu Reeves,94,119,7,27903,8000,25178165,274,40000000,6.7
The Reaping ,Stephen Hopkins,Stephen Rea,190,99,81,715,17372,25117498,178,40000000,5.7
Mean Streets ,Martin Scorsese,Robert De Niro,112,112,17000,23280,17372,32645,223,500000,7.4
Renaissance Man ,Penny Marshall,Ed Begley Jr.,12,128,545,1890,680,24332324,61,40000000,6.1
The Magic Sword: Quest for Camelot ,Frederik Du Chau,Gary Oldman,34,86,7,11703,17372,22717758,67,40000000,6.2
City by the Sea ,Michael Caton-Jones,Robert De Niro,104,108,105,33616,416,22433915,166,60000000,6.2
At First Sight ,Irwin Winkler,Mira Sorvino,55,128,34,2549,17372,22326247,106,60000000,5.9
Torque ,Joseph Kahn,Dane Cook,86,84,33,3000,17372,21176322,207,40000000,4
City Hall ,Harold Becker,Al Pacino,50,111,17,15829,309,20300000,60,40000000,6.2
Marie Antoinette ,Sofia Coppola,Kirsten Dunst,260,123,976,5713,17372,15962471,619,40000000,6.4
Kiss of Death ,Barbet Schroeder,Nicolas Cage,40,101,58,13472,555,14942422,60,40000000,5.9
Get Carter ,Stephen Kay,Sylvester Stallone,102,102,19,13881,604,14967182,284,40000000,5.1
Ishtar ,Elaine May,Carol Kane,49,107,124,1839,754,14375181,126,51000000,4.2
Fantastic Mr. Fox ,Wes Anderson,Bill Murray,335,87,976,24563,15000,20999103,245,40000000,7.8
Life or Something Like It ,Stephen Herek,Angelina Jolie Pitt,86,103,65,12255,835,14448589,128,40000000,5.8
Memoirs of an Invisible Man ,John Carpenter,Richard Epcar,40,99,976,1842,630,14358033,66,40000000,5.9
New York Minute ,Dennie Gordon,Mary-Kate Olsen,70,91,29,2537,849,14018364,111,30000000,4.8
Big Miracle ,Ken Kwapis,Ted Danson,125,107,42,1642,17372,20113965,66,40000000,6.5
The Deep End of the Ocean ,Ulu Grosbard,Alexa PenaVega,54,106,22,3255,579,13376506,111,40000000,6.3
Cirque du Freak: The Vampire's Assistant ,Paul Weitz,Josh Hutcherson,157,109,80,18835,17372,13838130,157,40000000,5.9
Duplex ,Danny DeVito,Justin Theroux,78,89,976,2127,17372,9652000,147,40000000,5.8
Universal Soldier: The Return ,Mic Rodgers,Michael Jai White,75,83,7,3062,401,10431220,162,24000000,4.1
Impostor ,Gary Fleder,Gary Dourdan,83,102,39,2259,892,6114237,207,40000000,6.2
A Thousand Words ,Brian Robbins,John Gatins,70,91,48,146,17372,18438149,93,40000000,5.9
Delgo ,Marc F. Adler,Eric Idle,41,94,976,1928,211,511920,26,40000000,4.4
The Gunman ,Pierre Morel,Ray Winstone,224,115,180,1622,17372,10640645,110,40000000,5.8
Disturbia ,D.J. Caruso,Sarah Roemer,253,105,154,2003,17372,80050171,491,20000000,6.9
Hackers ,Iain Softley,Angelina Jolie Pitt,79,107,34,12394,12000,7564000,223,20000000,6.2
The Hunting Party ,Richard Shepard,James Brolin,94,101,47,504,17372,876671,90,25000000,6.9
The Crow ,Alex Proyas,Michael Wincott,118,98,295,1681,15000,50693162,545,23000000,7.6
The Time Traveler's Wife ,Robert Schwentke,Arliss Howard,214,107,124,394,13000,63411478,234,39000000,7.1
The Fast and the Furious ,Rob Cohen,Paul Walker,187,106,357,41000,14000,144512310,988,38000000,6.7
Frankenweenie ,Tim Burton,Martin Landau,370,87,13000,2652,25000,35287788,165,39000000,7
Serenity ,Joss Whedon,Adam Baldwin,276,119,976,2784,14000,25335935,1594,40000000,8
Against the Ropes ,Charles S. Dutton,Omar Epps,76,110,534,1910,177,5881504,50,39000000,5.3
Grudge Match ,Peter Segal,Robert De Niro,211,113,88,35785,12000,29802761,115,40000000,6.4
Sweet Home Alabama ,Andy Tennant,Ethan Embry,97,108,72,2476,17372,127214072,392,38000000,6.1
The Ugly Truth ,Robert Luketic,Gerard Butler,174,96,126,19911,9000,88915214,169,38000000,6.5
Sgt. Bilko ,Jonathan Lynn,Austin Pendleton,23,93,36,1383,478,30400000,73,39000000,5.7
Spy Kids 2: Island of Lost Dreams ,Robert Rodriguez,Steve Buscemi,103,100,976,15000,478,85570368,107,38000000,5.1
Star Trek: Generations ,David Carson,LeVar Burton,98,118,18,2852,17372,75668868,249,35000000,6.6
Water for Elephants ,Francis Lawrence,Robert Pattinson,279,120,508,33000,33000,58700247,260,38000000,6.9
The Hurricane ,Norman Jewison,Denzel Washington,65,146,278,19078,17372,50668906,265,38000000,7.6
Enough ,Michael Apted,Bill Cobbs,98,115,150,2678,17372,39177215,234,38000000,5.6
Heartbreakers ,David Mirkin,Sarah Silverman,116,123,7,2377,989,40334024,216,35000000,6.2
Paul Blart: Mall Cop 2 ,Andy Fickman,D.B. Woodside,76,94,99,1532,8000,71038190,123,30000000,4.4
Angel Eyes ,Luis Mandoki,Sonia Braga,106,102,43,873,689,24044532,180,38000000,5.6
Joe Somebody ,John Pasquin,Jim Belushi,55,98,11,1863,168,22770864,85,38000000,5.5
Extreme Measures ,Michael Apted,J.K. Simmons,47,118,150,24392,352,17305211,75,38000000,6.1
Rock Star ,Stephen Herek,Beth Grant,107,105,65,1052,17372,16991902,191,57000000,6.2
Precious ,Lee Daniels,Mo'Nique,323,109,304,2582,12000,47536959,275,10000000,7.3
White Squall ,Ridley Scott,Jeff Bridges,37,129,976,13982,911,10300000,89,38000000,6.6
The Thing ,John Carpenter,Wilford Brimley,297,109,976,1265,23000,13782838,911,15000000,8.2
Riddick ,David Twohy,Vin Diesel,302,127,123,15828,39000,41997790,343,38000000,6.4
Switchback ,Jeb Stuart,Gregory Scott Cummins,38,118,11,61,389,6482195,81,37000000,6.4
Texas Rangers ,Steve Miner,Tom Skerritt,31,110,49,1996,474,623374,67,38000000,5.2
City of Ember ,Gil Kenan,Bill Murray,118,90,27,15260,17372,7871693,102,55000000,6.5
The Master ,Paul Thomas Anderson,Mike Howard,546,144,976,411,27000,16377274,405,32000000,7.1
The Express ,Gary Fleder,Dennis Quaid,86,130,39,3432,17372,9589875,45,40000000,7.3
The 5th Wave ,J Blakeson,Chloë Grace Moretz,194,112,5,18724,14000,34912982,266,38000000,5.2
Creed ,Ryan Coogler,Sylvester Stallone,437,133,976,14128,70000,109712885,362,35000000,7.7
The Town ,Ben Affleck,Jeremy Renner,378,150,976,14206,29000,92173235,420,37000000,7.6
What to Expect When You're Expecting ,Kirk Jones,Anna Kendrick,170,110,52,12651,14000,41102171,89,40000000,5.7
Burn After Reading ,Ethan Coen,J.K. Simmons,341,96,1000,35681,17372,60338891,545,37000000,7
Nim's Island ,Jennifer Flackett,Gerard Butler,139,96,3,18117,17372,48006503,110,37000000,6
Magnolia ,Paul Thomas Anderson,Patton Oswalt,224,188,976,1683,13000,22450975,1437,37000000,8
Cop Out ,Kevin Smith,Bruce Willis,203,107,976,14216,17372,44867349,176,37000000,5.6
How to Be Single ,Christian Ditter,Alison Brie,148,110,11,3347,15000,46813366,83,38000000,6.1
Dolphin Tale ,Charles Martin Smith,Morgan Freeman,131,113,188,12311,17372,72279690,86,37000000,6.9
Twilight ,Catherine Hardwicke,Kristen Stewart,350,122,308,39000,19000,191449475,1535,37000000,5.2
John Q ,Nick Cassavetes,Denzel Washington,129,116,415,19313,17372,71026631,394,36000000,7
Blue Streak ,Les Mayfield,Peter Greene,40,93,10,1938,17372,68208190,144,65000000,6.3
We're the Millers ,Rawson Marshall Thurber,Laura-Leigh,289,118,43,2098,35000,150368971,301,37000000,7
Breakdown ,Jonathan Mostow,Kathleen Quinlan,72,93,84,1098,17372,50129186,218,36000000,6.9
Hot Tub Time Machine ,Steve Pink,Charlie McDermott,265,101,38,1204,12000,50213619,243,36000000,6.4
Dolphin Tale 2 ,Charles Martin Smith,Morgan Freeman,54,107,188,12272,17372,42019483,33,36000000,6.4
Reindeer Games ,John Frankenheimer,Charlize Theron,126,124,287,10475,852,23360779,212,34000000,5.7
A Man Apart ,F. Gary Gray,Vin Diesel,110,109,473,15501,17372,26183197,135,36000000,6.1
Aloha ,Cameron Crowe,Emma Stone,138,105,488,42000,11000,20991497,172,37000000,5.4
Ghosts of Mississippi ,Rob Reiner,Alexa PenaVega,31,130,976,3635,591,13052741,57,36000000,6.7
Snow Falling on Cedars ,Scott Hicks,Rick Yune,95,127,96,1925,846,14378353,194,36000000,6.8
The Rite ,Mikael Håfström,Anthony Hopkins,267,114,101,17000,23000,33037754,197,37000000,6
Gattaca ,Andrew Niccol,Blair Underwood,175,106,487,1433,17000,12339633,641,36000000,7.8
Isn't She Great ,Andrew Bergman,Stockard Channing,63,95,31,2280,133,2954405,64,36000000,5.3
Space Chimps ,Kirk De Micco,Cheryl Hines,85,81,16,1449,279,30105968,45,37000000,4.5
Head of State ,Chris Rock,Bernie Mac,44,95,976,2454,638,37788228,80,35200000,5.4
The Hangover ,Todd Phillips,Bradley Cooper,334,108,480,15545,24000,277313371,626,35000000,7.8
Austin Powers: The Spy Who Shagged Me ,Jay Roach,Muse Watson,199,95,116,46126,17372,205399422,784,33000000,6.6
Batman ,Tim Burton,Michael Gough,186,126,13000,1957,12000,251188924,817,35000000,7.6
Lethal Weapon 3 ,Richard Donner,Rene Russo,68,121,503,1179,17372,144731527,136,35000000,6.7
The Blind Side ,John Lee Hancock,Catherine Dyer,261,129,102,2126,38000,255950375,420,29000000,7.7
Spy Kids ,Robert Rodriguez,Alexa PenaVega,122,88,976,3483,17372,112692062,205,35000000,5.4
Horrible Bosses ,Seth Gordon,Kevin Spacey,340,106,91,18528,31000,117528646,387,35000000,6.9
True Grit ,Ethan Coen,Matt Damon,493,110,1000,25538,36000,171031347,724,38000000,7.7
The Devil Wears Prada ,David Frankel,Meryl Streep,208,109,64,22505,17372,124732962,631,35000000,6.8
Star Trek: The Motion Picture ,Robert Wise,Leonard Nimoy,134,143,338,13307,17372,82300000,405,35000000,6.4
Identity Thief ,Seth Gordon,Jon Favreau,275,120,91,5584,17000,134455175,232,35000000,5.7
Cape Fear ,Martin Scorsese,Robert De Niro,120,128,17000,23387,17372,79100000,261,35000000,7.3
21 ,Robert Luketic,Kevin Spacey,144,123,126,24000,17372,81159365,278,35000000,6.8
Guess Who ,Kevin Rodney Sullivan,Bernie Mac,104,105,8,1636,919,67962333,160,35000000,5.9
The English Patient ,Anthony Minghella,Colin Firth,116,162,333,15362,17372,78651430,457,27000000,7.4
L.A. Confidential ,Curtis Hanson,Kevin Spacey,177,138,161,18608,11000,64604977,625,35000000,8.3
Sky High ,Mike Mitchell,Michael Angarano,127,100,31,2280,17372,63939454,217,35000000,6.2
In & Out ,Frank Oz,Tom Selleck,83,90,976,20902,17372,63826569,138,35000000,6.3
Species ,Roger Donaldson,Natasha Henstridge,97,108,79,1684,17372,60054449,140,35000000,5.8
A Nightmare on Elm Street ,Wes Craven,Johnny Depp,256,101,976,41426,10000,26505000,668,1800000,7.5
The Cell ,Tarsem Singh,Dylan Baker,225,109,763,1674,17372,61280963,677,33000000,6.3
The Man in the Iron Mask ,Randall Wallace,Leonardo DiCaprio,83,132,130,29210,17372,56876365,244,35000000,6.4
Secretariat ,Randall Wallace,Scott Glenn,160,123,130,1890,17372,59699513,136,35000000,7.2
Radio ,Michael Tollin,Alfre Woodard,74,109,19,2330,17372,52277485,196,35000000,6.9
Friends with Benefits ,Will Gluck,Mila Kunis,238,109,87,18923,41000,55802754,194,35000000,6.6
Neighbors 2: Sorority Rising ,Nicholas Stoller,Chloë Grace Moretz,177,92,89,17519,17372,55291815,111,35000000,6
Saving Mr. Banks ,John Lee Hancock,Tom Hanks,405,125,102,17825,39000,83299761,306,35000000,7.5
Malcolm X ,Spike Lee,Denzel Washington,61,202,976,19166,17372,48169908,156,33000000,7.7
This Is 40 ,Judd Apatow,Charlyne Yi,285,134,976,779,18000,67523385,248,35000000,6.2
Old Dogs ,Walt Becker,Robin Williams,124,88,12,50931,17372,49474048,120,35000000,5.4
Underworld: Rise of the Lycans ,Patrick Tatopoulos,Craig Parker,164,92,148,1798,17372,45802315,169,35000000,6.6
License to Wed ,Ken Kwapis,Robin Williams,120,91,42,50604,913,43792641,119,35000000,5.3
The Benchwarmers ,Dennis Dugan,Jon Lovitz,90,75,221,12523,17372,57651794,209,33000000,5.6
Must Love Dogs ,Gary David Goldberg,Stockard Channing,120,98,30,2548,17372,43894863,262,30000000,5.9
Donnie Brasco ,Mike Newell,Johnny Depp,117,147,179,54646,17372,41954997,234,35000000,7.8
Poltergeist ,Tobe Hooper,Heather O'Rourke,223,120,365,2380,11000,76600000,321,10700000,7.4
The Ladykillers ,Ethan Coen,J.K. Simmons,193,104,1000,39939,17372,39692139,400,35000000,6.2
In Time ,Andrew Niccol,Matt Bomer,360,109,487,33000,52000,37553932,463,40000000,6.7
The Back-up Plan ,Alan Poul,Danneel Ackles,148,104,16,2284,17372,37481242,97,35000000,5.3
Something Borrowed ,Luke Greenfield,Ashley Williams,128,112,42,1991,13000,39026186,153,35000000,5.9
Black Knight ,Gil Junger,Tom Wilkinson,46,95,19,2138,17372,33422806,164,50000000,4.8
The Nativity Story ,Catherine Hardwicke,Keisha Castle-Hughes,122,101,308,876,17372,37617947,203,30000000,6.8
Closer ,Mike Nichols,Natalie Portman,212,98,976,28023,12000,33987757,903,27000000,7.3
J. Edgar ,Clint Eastwood,Leonardo DiCaprio,392,137,16000,35363,16000,37304950,279,35000000,6.6
Mirrors ,Alexandre Aja,Jason Flemyng,208,112,192,2759,5000,30691439,232,35000000,6.2
Queen of the Damned ,Michael Rymer,Aaliyah,137,101,48,1847,17372,30307804,695,35000000,5.2
Predator 2 ,Stephen Hopkins,Adam Baldwin,119,103,81,3319,17372,30669413,291,35000000,6.2
Untraceable ,Gregory Hoblit,Billy Burke,195,101,40,3046,17372,28687835,245,35000000,6.2
Blast from the Past ,Hugh Wilson,Brendan Fraser,95,112,37,4354,17372,26494611,239,35000000,6.6
Jersey Girl ,Kevin Smith,Stephen Root,164,102,976,2562,17372,25266129,358,35000000,6.2
Alex Cross ,Rob Cohen,Cicely Tyson,211,101,357,1726,11000,25863915,151,35000000,5.1
Midnight in the Garden of Good and Evil ,Clint Eastwood,Kevin Spacey,91,155,16000,18690,17372,25078937,216,30000000,6.6
Hoffa ,Danny DeVito,Frank Whaley,32,140,976,909,949,24276500,68,35000000,6.6
The X Files: I Want to Believe ,Chris Carter,Mitch Pileggi,270,108,251,1838,17372,20981633,492,30000000,5.9
Ella Enchanted ,Tommy O'Haver,Anne Hathaway,89,96,13,12973,17372,22913677,244,35000000,6.3
Abduction ,John Singleton,Ken Arnold,180,106,309,463,13000,28064226,173,35000000,5
