movie_title,director_name,actor_1_name,num_critic_for_reviews,duration,director_facebook_likes,actor_facebook_likes,movie_facebook_likes,gross,num_user_for_reviews, budget ,imdb_score
Men of Honor ,George Tillman Jr.,Robert De Niro,98,129,88,31975,17372,48814909,224,"32,000,000",7.2
Takers ,John Luessenhop,Paul Walker,119,107,34,28000,17372,57744720,132,"20,000,000",6.2
"Big Mommas: Like Father, Like Son ",John Whitesell,Brandon T. Jackson,88,113,14,2297,17372,37911876,47,"32,000,000",4.4
Alive ,Frank Marshall,Illeana Douglas,43,120,155,826,17372,36733909,112,"32,000,000",7.1
The Number 23 ,Joel Schumacher,Logan Lerman,224,98,541,9809,10000,35063732,383,"32,000,000",6.4
Dreamer: Inspired by a True Story ,John Gatins,Ken Howard,75,98,61,1311,17372,32701088,108,"32,000,000",6.9
A History of Violence ,David Cronenberg,Viggo Mortensen,441,96,976,11799,17372,31493782,1125,"32,000,000",7.5
Repo Men ,Miguel Sapochnik,Alice Braga,197,119,238,2008,12000,13763130,187,"32,000,000",6.3
Bogus ,Norman Jewison,Haley Joel Osment,15,110,278,3538,350,4357000,30,"30,000,000",5.3
The Incredible Burt Wonderstone ,Don Scardino,Steve Buscemi,260,100,35,29000,13000,22525921,158,"30,000,000",5.9
Cats Don't Dance ,Mark Dindal,George Kennedy,18,75,10,5826,643,3562749,49,"32,000,000",6.9
Cradle Will Rock ,Tim Robbins,Bill Murray,70,132,976,14774,625,2899970,161,"32,000,000",6.9
The Good German ,Steven Soderbergh,Tony Curran,183,105,976,1705,559,1304837,175,"32,000,000",6.1
Apocalypse Now ,Francis Ford Coppola,Harrison Ford,261,289,976,24000,19000,78800000,983,"31,500,000",8.5
Going the Distance ,Nanette Burstein,Rob Riggle,167,102,8,2041,17372,17797316,113,"32,000,000",6.3
Mr. Holland's Opus ,Stephen Herek,Alicia Witt,42,143,65,1640,17372,82528097,154,"6,500,000",7.3
Out of Africa ,Sydney Pollack,Meryl Streep,66,161,521,12104,17372,87100000,200,"31,000,000",7.2
Hearts in Atlantis ,Scott Hicks,Anthony Hopkins,135,101,96,12937,17372,24185781,268,"31,000,000",6.9
Arachnophobia ,Frank Marshall,Julian Sands,74,103,155,963,17372,53133888,136,"31,000,000",6.3
Frequency ,Gregory Hoblit,Dennis Quaid,168,118,40,3319,17372,44983704,510,"31,000,000",7.3
Get Shorty ,Barry Sonnenfeld,Delroy Lindo,96,105,188,2138,17372,72077000,150,"30,250,000",6.9
American Pie 2 ,J.B. Rogers,Alyson Hannigan,142,108,6,5000,17372,145096820,431,"30,000,000",6.4
Speed ,Jan de Bont,Keanu Reeves,114,116,101,19726,17372,121248145,373,"25,000,000",7.2
The Vow ,Michael Sucsy,Channing Tatum,214,104,23,17640,32000,125014030,164,"30,000,000",6.8
Extraordinary Measures ,Tom Vaughan,Harrison Ford,126,106,12,14946,17372,11854694,64,"31,000,000",6.5
The Hunt for Red October ,John McTiernan,Scott Glenn,104,135,323,2013,17372,122012643,241,"30,000,000",7.6
Lee Daniels' The Butler ,Lee Daniels,Alex Pettyfer,304,132,304,16898,41000,116631310,323,"30,000,000",7.2
Dodgeball: A True Underdog Story ,Rawson Marshall Thurber,Gary Cole,191,92,43,2864,17372,114324072,392,"20,000,000",6.7
The Addams Family ,Barry Sonnenfeld,Anjelica Huston,55,99,188,2436,5000,113502246,125,"38,000,000",6.8
Ace Ventura: When Nature Calls ,Steve Oedekerk,Bruce Spence,59,90,176,1452,17372,108360000,178,"30,000,000",6.3
The Princess Diaries ,Garry Marshall,Anne Hathaway,108,111,976,12524,17372,108244774,301,"37,000,000",6.2
The First Wives Club ,Hugh Wilson,Stockard Channing,50,103,37,2289,17372,105444419,117,"26,000,000",6.2
The SpongeBob SquarePants Movie ,Stephen Hillenburg,Scarlett Johansson,89,87,47,19759,17372,85416609,186,"30,000,000",7
27 Dresses ,Anne Fletcher,Judy Greer,175,111,98,2876,17372,76806312,154,"30,000,000",6.1
Hannah Montana: The Movie ,Peter Chelsom,Emily Osment,131,102,23,2635,17372,79566871,140,"30,000,000",4.2
The Prince of Tides ,Barbra Streisand,George Carlin,30,132,976,1734,883,74787599,109,"30,000,000",6.6
Legends of the Fall ,Edward Zwick,Anthony Hopkins,57,133,380,23918,11000,66528842,329,"30,000,000",7.5
About Schmidt ,Alexander Payne,Hope Davis,217,125,729,1108,17372,65010106,612,"30,000,000",7.2
Down to Earth ,Chris Weitz,Chazz Palminteri,61,87,129,2430,602,64172251,122,"30,000,000",5.4
Hope Springs ,David Frankel,Meryl Streep,234,100,64,18329,17372,63536011,178,"30,000,000",6.3
Forgetting Sarah Marshall ,Nicholas Stoller,Mila Kunis,253,118,89,16319,17372,62877175,325,"30,000,000",7.2
Four Brothers ,John Singleton,Josh Charles,123,109,309,2136,17372,74484168,340,"45,000,000",6.9
Baby Mama ,Michael McCullers,Tina Fey,145,99,5,3966,17372,60269340,97,"30,000,000",6
Hope Floats ,Forest Whitaker,Bill Cobbs,65,114,976,2146,17372,60033780,162,"30,000,000",5.9
Bride Wars ,Gary Winick,Anne Hathaway,152,89,56,12371,17372,58715510,129,"30,000,000",5.4
Without a Paddle ,Steven Brill,Antony Starr,94,95,65,1068,17372,58156435,152,"19,000,000",5.9
13 Going on 30 ,Gary Winick,Jennifer Garner,119,98,56,5533,17372,56044241,339,"37,000,000",6.1
Message in a Bottle ,Luis Mandoki,Robin Wright,85,131,43,19014,17372,52799004,223,"55,000,000",6.1
Star Trek V: The Final Frontier ,William Shatner,Leonard Nimoy,98,107,976,13307,17372,55210049,293,"27,800,000",5.4
Like Mike ,John Schultz,Brenda Song,39,99,13,2726,1000,51432423,72,"30,000,000",5.1
Naked Gun 33 1/3: The Final Insult ,Peter Segal,George Kennedy,43,83,88,3807,1000,51109400,85,"30,000,000",6.4
P.S. I Love You ,Richard LaGravenese,Gerard Butler,131,126,98,18668,20000,53680848,243,"30,000,000",7.1
Letters to Juliet ,Gary Winick,Vanessa Redgrave,159,105,56,980,13000,53021560,156,"30,000,000",6.5
Black Rain ,Ridley Scott,Stephen Root,63,125,976,1431,17372,45645204,119,"30,000,000",6.6
Southpaw ,Antoine Fuqua,Jake Gyllenhaal,305,124,845,16424,44000,52418902,277,"30,000,000",7.5
Drag Me to Hell ,Sam Raimi,Bojana Novakovic,397,99,976,3828,11000,42057340,691,"30,000,000",6.6
The Age of Adaline ,Lee Toland Krieger,Harrison Ford,214,112,43,14000,34000,42478175,209,"25,000,000",7.2
Secondhand Lions ,Tim McCanlies,Haley Joel Osment,82,111,23,7000,17372,41407470,292,"30,000,000",7.6
Step Up 3D ,Jon M. Chu,Alyson Stoner,138,107,209,2951,16000,42385520,86,"30,000,000",6.2
Blue Crush ,John Stockwell,Faizon Love,69,104,134,1144,17372,40118420,216,"30,000,000",5.6
Stranger Than Fiction ,Marc Forster,Will Ferrell,253,113,395,8266,13000,40137776,529,"38,000,000",7.6
30 Days of Night ,David Slade,Danny Huston,304,113,171,565,17372,39568996,527,"32,000,000",6.6
Midnight Run ,Martin Brest,Robert De Niro,77,126,102,23078,17372,38413606,215,"30,000,000",7.6
The Running Man ,Paul Michael Glaser,Yaphet Kotto,120,101,343,1536,17372,38122105,226,"27,000,000",6.6
Little Shop of Horrors ,Frank Oz,Bill Murray,63,102,976,14267,17372,38747385,165,"25,000,000",6.9
Hanna ,Joe Wright,Jessica Barden,417,111,456,211,38000,40247512,438,"30,000,000",6.8
Mortal Kombat: Annihilation ,John R. Leonetti,Brian Thompson,59,95,40,1354,1000,35927406,256,"30,000,000",3.7
Carrie ,Kimberly Peirce,Chloë Grace Moretz,359,100,108,19534,39000,35266619,371,"30,000,000",5.9
Take the Lead ,Liz Friedlander,Alfre Woodard,101,118,3,2151,17372,34703228,127,"30,000,000",6.7
Gridiron Gang ,Phil Joanou,Dwayne Johnson,85,125,21,14581,17372,38432823,134,"30,000,000",6.9
What's the Worst That Could Happen? ,Sam Weisman,Bernie Mac,64,94,39,2117,304,32095318,84,"45,000,000",5.5
9 ,Shane Acker,Martin Landau,263,79,30,1476,13000,31743332,245,"30,000,000",7.1
Side Effects ,Steven Soderbergh,Channing Tatum,450,106,976,17954,29000,32154410,274,"30,000,000",7.1
Winnie the Pooh ,Stephen J. Anderson,Craig Ferguson,162,63,15,901,17372,26687172,55,"30,000,000",7.3
Bulworth ,Warren Beatty,Warren Beatty,110,108,631,925,17372,26525834,227,"30,000,000",6.8
Get on Up ,Tate Taylor,Tika Sumpter,165,139,150,1412,11000,30513940,104,"30,000,000",6.9
One True Thing ,Carl Franklin,Meryl Streep,64,127,73,12315,592,23209440,112,"30,000,000",7
Virtuosity ,Brett Leonard,Denzel Washington,44,106,32,19373,17372,24048000,88,"30,000,000",5.5
My Super Ex-Girlfriend ,Ivan Reitman,Rainn Wilson,147,95,425,2309,1000,22526144,203,"30,000,000",5.1
Deliver Us from Evil ,Scott Derrickson,Olivia Munn,242,118,301,3897,18000,30523568,201,"30,000,000",6.2
Sanctum ,Alister Grierson,Ioan Gruffudd,244,108,24,3595,11000,23070045,215,"30,000,000",5.9
Little Black Book ,Nick Hurran,Holly Hunter,73,105,34,2323,484,20422207,116,"35,000,000",5.2
The Five-Year Engagement ,Nicholas Stoller,Alison Brie,232,131,89,2773,11000,28644770,141,"30,000,000",6.2
Mr 3000 ,Charles Stone III,Bernie Mac,63,104,30,2597,491,21800302,63,"30,000,000",5.5
The Next Three Days ,Paul Haggis,Olivia Wilde,239,133,549,11139,27000,21129348,237,"35,000,000",7.4
Ultraviolet ,Kurt Wimmer,Milla Jovovich,158,94,110,15106,17372,18500966,830,"30,000,000",4.4
Assault on Precinct 13 ,Jean-François Richet,Brian Dennehy,152,109,25,2124,999,19976073,220,"20,000,000",6.3
The Replacement Killers ,Antoine Fuqua,Mira Sorvino,105,96,845,2434,629,18967571,167,"30,000,000",6.1
Fled ,Kevin Hooks,Salma Hayek,36,105,114,5098,204,17100000,29,"25,000,000",5.3
Eight Legged Freaks ,Ellory Elkayem,Scarlett Johansson,181,99,11,20715,17372,17266505,291,"30,000,000",5.4
Love & Other Drugs ,Edward Zwick,Jake Gyllenhaal,219,112,380,28000,24000,32357532,215,"30,000,000",6.7
88 Minutes ,Jon Avnet,Al Pacino,158,108,50,15469,17372,16930884,262,"30,000,000",5.9
North Country ,Niki Caro,Jeremy Renner,155,126,51,19874,17372,18324242,214,"35,000,000",7.3
The Whole Ten Yards ,Howard Deutch,Bruce Willis,74,98,41,15900,462,16323969,112,"40,000,000",5.5
Howard the Duck ,Willard Huyck,Lea Thompson,81,110,8,2014,17372,16295774,269,"35,000,000",4.6
Pride and Glory ,Gavin O'Connor,Jennifer Ehle,154,130,149,2605,17372,15709385,132,"30,000,000",6.7
The Cave ,Bruce Hunt,Eddie Cibrian,140,93,2,1894,17372,14888028,262,"30,000,000",5.1
Alex & Emma ,Rob Reiner,David Paymer,73,96,976,708,625,14208384,105,"30,000,000",5.6
Wicker Park ,Paul McGuigan,Jessica Paré,98,114,118,622,17372,12831121,298,"30,000,000",7
Fright Night ,Craig Gillespie,Grace Phipps,358,106,44,1072,23000,18298649,242,"30,000,000",6.4
The New World ,Terrence Malick,Christian Bale,222,150,976,24764,17372,12712093,671,"30,000,000",6.7
Wing Commander ,Chris Roberts,Saffron Burrows,85,100,38,1759,858,11576087,338,"30,000,000",4.1
In Dreams ,Neil Jordan,Robert Downey Jr.,62,100,277,21977,654,11900000,148,"30,000,000",5.5
The Last Stand ,Jee-woon Kim,Zach Gilford,376,107,419,1372,24000,12026670,258,"45,000,000",6.4
Godsend ,Nick Hamm,Robert De Niro,130,102,6,23182,387,14334645,191,"25,000,000",4.8
Chasing Liberty ,Andy Cadiff,Annabella Sciorra,65,101,3,711,17372,12189514,129,"23,000,000",6.1
Hoodwinked Too! Hood vs. Evil ,Mike Disa,Amy Poehler,77,86,6,2700,17372,10134754,38,"30,000,000",4.8
An Unfinished Life ,Lasse Hallström,Morgan Freeman,107,108,529,11412,17372,8535575,152,"30,000,000",7
Runner Runner ,Brad Furman,Justin Timberlake,184,88,65,4378,17372,19316646,95,"30,000,000",5.6
Antitrust ,Peter Howitt,Tyler Labine,123,109,29,1110,17372,10965209,221,"30,000,000",6.1
Glory ,Edward Zwick,Denzel Washington,60,122,380,31000,17372,26830000,365,"18,000,000",7.9
Dead Man Down ,Niels Arden Oplev,Dominic Cooper,217,118,76,3852,17372,10880926,127,"30,000,000",6.5
The Merchant of Venice ,Michael Radford,Al Pacino,117,131,53,15419,17372,3752725,161,"18,000,000",7.1
DOA: Dead or Alive ,Corey Yuen,Steve Howey,110,87,23,2390,17372,480314,180,"21,000,000",4.8
The Assassination of Jesse James by the Coward Robert Ford ,Andrew Dominik,Brad Pitt,273,160,181,21820,17372,3904982,415,"30,000,000",7.5
Machine Gun Preacher ,Marc Forster,Gerard Butler,134,129,395,19313,21000,537580,124,"30,000,000",6.8
Walk the Line ,James Mangold,Sandra Ellis Lafferty,291,153,446,1082,11000,119518352,815,"28,000,000",7.9
Keeping the Faith ,Edward Norton,Lisa Edelstein,148,128,976,2578,17372,37036404,259,"30,000,000",6.4
Frost/Nixon ,Ron Howard,Toby Jones,302,122,2000,4000,17372,18593156,241,"35,000,000",7.7
The Boss ,Ben Falcone,Peter Dinklage,154,99,265,23044,17372,63034755,96,"29,000,000",5.3
Mumford ,Lawrence Kasdan,Zooey Deschanel,65,112,759,12933,209,4554569,123,"28,000,000",6.9
The Jacket ,John Maybury,Jennifer Jason Leigh,161,94,11,2514,17372,6301131,263,"29,000,000",7.1
The Rugrats Movie ,Igor Kovalyov,Elizabeth Daily,45,83,5,1842,418,100491683,67,"24,000,000",5.9
Along Came a Spider ,Lee Tamahori,Morgan Freeman,133,104,93,13878,17372,74058698,317,"60,000,000",6.3
Taking Woodstock ,Ang Lee,Imelda Staunton,210,120,976,1278,17372,7443007,71,"30,000,000",6.7
Miracle ,Gavin O'Connor,Eddie Cahill,129,135,149,1506,17372,64371181,289,"28,000,000",7.5
Dawn of the Dead ,Zack Snyder,Ty Burrell,287,110,976,6000,7000,58885635,1057,"26,000,000",7.4
The Royal Tenenbaums ,Wes Anderson,Bill Murray,220,110,976,14327,17372,52353636,962,"21,000,000",7.6
Identity ,James Mangold,Clea DuVall,136,91,446,2532,11000,51475962,714,"30,000,000",7.3
Serendipity ,Peter Chelsom,Lilli Lavine,122,82,23,26,12000,49968653,374,"28,000,000",6.9
Safe Haven ,Lasse Hallström,David Lyons,184,115,529,1348,23000,71346930,160,"28,000,000",6.7
Hocus Pocus ,Kenny Ortega,Vinessa Shaw,36,96,197,1031,16000,39514713,132,"28,000,000",6.7
No Reservations ,Scott Hicks,Zoë Kravitz,171,104,96,2265,17372,43097652,128,"28,000,000",6.3
Dracula 2000 ,Patrick Lussier,Gerard Butler,122,99,71,20000,17372,33000377,365,"28,000,000",4.9
Blade Runner ,Ridley Scott,Harrison Ford,302,117,976,12280,34000,27000000,1168,"28,000,000",8.2
Rob Roy ,Michael Caton-Jones,Liam Neeson,44,139,105,15902,17372,31600000,126,"28,000,000",6.9
3 Days to Kill ,McG,Connie Nielsen,211,123,368,1241,10000,30688364,211,"28,000,000",6.2
We Own the Night ,James Gray,Robert Duvall,222,117,115,3424,17372,28563179,199,"21,000,000",6.9
Lost Souls ,Janusz Kaminski,Philip Baker Hall,100,97,710,1102,209,16779636,167,"28,000,000",4.8
Just My Luck ,Donald Petrie,Samaire Armstrong,98,103,80,1982,17372,17324744,149,"28,000,000",5.3
The Spy Next Door ,Brian Levant,Madeline Carroll,97,94,32,2079,17372,24268828,71,"28,000,000",5.4
A Simple Wish ,Michael Ritchie,Mara Wilson,21,89,23,2836,517,8119205,21,"28,000,000",5.4
Ghosts of Mars ,John Carpenter,Jason Statham,156,98,976,27900,17372,8434601,460,"28,000,000",4.9
Our Brand Is Crisis ,David Gordon Green,Dominic Flores,125,107,234,2622,17372,6998324,50,"28,000,000",6.1
Kick-Ass 2 ,Jeff Wadlow,Chloë Grace Moretz,350,103,65,18332,36000,28751715,378,"28,000,000",6.6
Knocked Up ,Judd Apatow,Harold Ramis,251,133,976,12514,17372,148734225,559,"30,000,000",7
My Sister's Keeper ,Nick Cassavetes,Jason Patric,148,109,415,1390,15000,49185998,184,"30,000,000",7.4
"Welcome Home, Roscoe Jenkins ",Malcolm D. Lee,Mo'Nique,76,114,92,2082,464,42168445,39,"35,000,000",5.3
Star Trek VI: The Undiscovered Country ,Nicholas Meyer,Leonard Nimoy,112,110,120,13664,17372,74888996,188,"30,000,000",7.2
Divine Secrets of the Ya-Ya Sisterhood ,Callie Khouri,Ellen Burstyn,93,116,144,1959,17372,69586544,199,"27,000,000",6
Kiss the Girls ,Gary Fleder,Morgan Freeman,83,115,39,12641,17372,60491560,143,"27,000,000",6.6
The Blues Brothers ,John Landis,John Belushi,125,148,644,2135,14000,54200000,319,"27,000,000",7.9
Joyful Noise ,Todd Graff,Dolly Parton,98,118,650,2488,17372,30920167,71,"25,000,000",5.7
Lake Placid ,Steve Miner,Oliver Platt,152,82,49,2317,2000,31768374,366,"27,000,000",5.6
The Right Stuff ,Philip Kaufman,Dennis Quaid,80,193,133,3646,17372,21500000,170,"27,000,000",7.9
The Newton Boys ,Richard Linklater,Matthew McConaughey,63,123,976,11921,315,10297897,39,"27,000,000",6
Case 39 ,Christian Alvart,Bradley Cooper,167,109,22,15071,17372,13248477,174,"27,000,000",6.2
Suspect Zero ,E. Elias Merhige,Harry Lennix,101,99,54,1635,817,8712564,139,"27,000,000",5.9
Martian Child ,Menno Meyjes,Oliver Platt,118,106,43,1966,17372,7486906,71,"27,000,000",6.8
Spy Kids: All the Time in the World in 4D ,Robert Rodriguez,Alexa PenaVega,76,89,976,3374,17372,38536376,83,"27,000,000",3.6
Money Monster ,Jodie Foster,Julia Roberts,268,98,976,9336,17372,41008532,103,"27,000,000",6.7
Mindhunters ,Renny Harlin,LL Cool J,127,101,212,2717,2000,4476235,226,"27,000,000",6.4
Paul Blart: Mall Cop ,Steve Carr,Erick Avari,167,91,41,1297,17372,20819129,201,"26,000,000",5.2
Freaky Friday ,Mark Waters,Jamie Lee Curtis,129,97,70,3040,17372,110222438,271,"26,000,000",6.1
The 40-Year-Old Virgin ,Judd Apatow,Steve Carell,217,133,976,8184,17372,109243478,546,"26,000,000",7.1
Shakespeare in Love ,John Madden,Tom Wilkinson,134,123,108,1503,17372,100241322,752,"25,000,000",7.2
A Walk Among the Tombstones ,Scott Frank,Liam Neeson,253,114,71,14752,15000,25977365,207,"28,000,000",6.5
Kindergarten Cop ,Ivan Reitman,Richard Tyson,46,111,425,1481,17372,91457688,109,"26,000,000",6
Pineapple Express ,David Gordon Green,James Franco,232,117,234,12908,17372,87341380,374,"27,000,000",7
Ever After: A Cinderella Story ,Andy Tennant,Anjelica Huston,92,121,72,2137,17372,65703412,345,"26,000,000",7
Open Range ,Kevin Costner,Robert Duvall,153,139,976,4341,17372,58328680,494,"22,000,000",7.5
Flatliners ,Joel Schumacher,Julia Roberts,49,115,541,9442,17372,61490000,148,"26,000,000",6.6
A Bridge Too Far ,Richard Attenborough,Ryan O'Neal,56,175,976,631,17372,50800000,210,"26,000,000",7.4
Red Eye ,Wes Craven,Robert Pine,224,85,976,795,17372,57859105,673,"26,000,000",6.5
Final Destination 2 ,David R. Ellis,Sarah Carter,175,90,160,1579,17372,46455802,472,"26,000,000",6.2
Legion ,Scott Stewart,Dennis Quaid,226,100,124,3384,17372,40168080,315,"26,000,000",5.2
Pain & Gain ,Michael Bay,Dwayne Johnson,335,129,976,12797,43000,49874933,287,"26,000,000",6.5
In Good Company ,Paul Weitz,Scarlett Johansson,157,109,80,24000,736,45489752,214,"26,000,000",6.5
Clockstoppers ,Jonathan Frakes,Michael Biehn,69,94,906,3115,874,36985501,94,"26,000,000",5.2
Silverado ,Lawrence Kasdan,Scott Glenn,46,133,759,1023,17372,33200000,149,"26,000,000",7.2
Agent Cody Banks 2: Destination London ,Kevin Allen,Daniel Roebuck,55,100,8,2522,167,23222861,44,"26,000,000",4.5
New Year's Eve ,Garry Marshall,Robert De Niro,200,113,976,23295,20000,54540525,134,"56,000,000",5.7
The Raven ,James McTeigue,Pam Ferris,265,110,160,1768,35000,16005978,190,"26,000,000",6.4
Welcome to Mooseport ,Donald Petrie,Rip Torn,82,110,80,1925,260,14469428,95,"26,000,000",5.2
Blood and Wine ,Bob Rafelson,Harold Perrineau,42,101,30,2077,145,1075288,55,"22,000,000",6.1
Flipper ,Alan Shapiro,Paul Hogan,23,95,976,563,504,20047715,26,"25,530,000",5.2
Self/less ,Tarsem Singh,Ryan Reynolds,178,117,763,17066,11000,12276810,126,"26,000,000",6.5
The Passion of the Christ ,Mel Gibson,Christo Jivkov,406,120,976,625,13000,499263,2814,"30,000,000",7.1
W. ,Oliver Stone,Toby Jones,242,129,976,3481,17372,25517500,320,"25,100,000",6.4
The Best of Me ,Michael Hoffman,Luke Bracey,85,118,97,1735,19000,26761283,99,"26,000,000",6.7
The Bodyguard ,Mick Jackson,Bill Cobbs,48,129,81,1988,17372,121945720,126,"25,000,000",6.1
Scooby-Doo 2: Monsters Unleashed ,Raja Gosnell,Sarah Michelle Gellar,94,93,67,6596,567,84185387,149,"80,000,000",4.9
Freddy vs. Jason ,Ronny Yu,Katharine Isabelle,273,97,31,2362,3000,82163317,885,"30,000,000",5.8
Jimmy Neutron: Boy Genius ,John A. Davis,Martin Short,66,82,8,1626,425,80920948,118,"30,000,000",6
Cloverfield ,Matt Reeves,Mike Vogel,459,85,198,3387,17372,80034302,2192,"25,000,000",7
Teenage Mutant Ninja Turtles II: The Secret of the Ooze ,Michael Pressman,Kevin Nash,68,88,34,1620,17372,78656813,93,"25,000,000",6
The Untouchables ,Brian De Palma,Robert De Niro,123,119,976,22559,17372,76270454,418,"25,000,000",7.9
No Country for Old Men ,Ethan Coen,Kelly Macdonald,488,122,1000,3822,21000,74273505,1518,"25,000,000",8.1
Ride Along ,Tim Story,Bruce McGill,146,99,167,1636,17372,134141530,109,"25,000,000",6.2
"Legally Blonde 2: Red, White & Blonde ",Charles Herman-Wurmfeld,Mary Lynn Rajskub,133,95,976,2232,660,89808372,297,"45,000,000",4.6
Parental Guidance ,Andy Fickman,Bailee Madison,139,105,99,3881,17372,77264926,107,"25,000,000",6.1
No Strings Attached ,Ivan Reitman,Natalie Portman,245,108,425,21728,24000,70625986,178,"25,000,000",6.2
Tombstone ,George P. Cosmatos,Michael Biehn,84,134,170,3194,11000,56505065,439,"25,000,000",7.8
Romeo Must Die ,Andrzej Bartkowiak,Jet Li,70,115,43,6623,17372,55973336,365,"25,000,000",6.1
The Lucky One ,Scott Hicks,Blythe Danner,170,101,96,1137,29000,60443237,106,"25,000,000",6.5
Bridge to Terabithia ,Gabor Csupo,Josh Hutcherson,181,96,47,28000,6000,82234139,522,"17,000,000",7.2
A Madea Christmas ,Tyler Perry,Alicia Witt,24,100,976,1896,17372,52528330,27,"25,000,000",4.7
The Grey ,Joe Carnahan,Liam Neeson,408,117,248,15524,32000,51533608,755,"25,000,000",6.8
Hide and Seek ,John Polson,Robert De Niro,180,101,21,23129,17372,51097664,450,"30,000,000",5.9
